Date,POA,PV_Power,RRP
2025-07-03 05:50:00,0.59,2.24,0.3102
2025-07-03 05:55:00,0.62,2.34,0.3102
2025-07-03 06:00:00,0.65,2.45,0.3102
2025-07-03 06:05:00,0.67,2.55,0.3491
2025-07-03 06:10:00,0.7,2.66,0.3491
2025-07-03 06:15:00,0.73,2.77,0.3491
2025-07-03 06:20:00,0.76,2.87,0.38
2025-07-03 06:25:00,0.79,2.98,0.3491
2025-07-03 06:30:00,0.81,3.09,0.33
2025-07-03 06:35:00,0.84,3.19,0.3
2025-07-03 06:40:00,0.87,3.3,0.3
2025-07-03 06:45:00,0.9,3.4,0.3
2025-07-03 06:50:00,0.93,3.51,0.3
2025-07-03 06:55:00,0.95,3.62,0.3
2025-07-03 07:00:00,0.98,3.72,0.3107
2025-07-03 07:05:00,1.0,3.79,0.3003
2025-07-03 07:10:00,2.0,7.59,0.3
2025-07-03 07:15:00,4.0,15.18,0.3083
2025-07-03 07:20:00,5.0,18.97,0.3
2025-07-03 07:25:00,9.0,34.15,0.33
2025-07-03 07:30:00,21.0,79.67,0.3
2025-07-03 07:35:00,34.0,129.0,0.3
2025-07-03 07:40:00,31.0,117.61,0.3
2025-07-03 07:45:00,21.0,79.67,0.3
2025-07-03 07:50:00,24.0,91.06,0.2996
2025-07-03 07:55:00,26.0,98.64,0.2996
2025-07-03 08:00:00,26.0,98.64,0.27
2025-07-03 08:05:00,28.0,106.23,0.235
2025-07-03 08:10:00,32.85,124.62,0.2395
2025-07-03 08:15:00,44.0,166.94,0.2943
2025-07-03 08:20:00,253.57,962.04,0.2942
2025-07-03 08:25:00,352.08,1335.79,0.2973
2025-07-03 08:30:00,144.0,546.34,0.276
2025-07-03 08:35:00,233.69,886.61,0.27
2025-07-03 08:40:00,253.77,962.79,0.2326
2025-07-03 08:45:00,497.0,1885.62,0.2406
2025-07-03 08:50:00,545.74,2070.55,0.215
2025-07-03 08:55:00,549.53,2084.9,0.229
2025-07-03 09:00:00,173.26,657.34,0.215
2025-07-03 09:05:00,96.0,364.22,0.2305
2025-07-03 09:10:00,215.0,815.71,0.1947
2025-07-03 09:15:00,307.78,1167.73,0.1969
2025-07-03 09:20:00,572.08,2170.47,0.176
2025-07-03 09:25:00,613.34,2327.0,0.176
2025-07-03 09:30:00,615.06,2333.54,0.176
2025-07-03 09:35:00,615.85,2336.55,0.1768
2025-07-03 09:40:00,616.88,2340.46,0.176
2025-07-03 09:45:00,464.57,1762.58,0.1705
2025-07-03 09:50:00,238.71,905.67,0.1639
2025-07-03 09:55:00,222.79,845.28,0.1623
2025-07-03 10:00:00,280.0,1062.32,0.1705
2025-07-03 10:05:00,302.0,1145.79,0.1705
2025-07-03 10:10:00,412.02,1563.21,0.0601
2025-07-03 10:15:00,359.14,1362.59,0.0601
2025-07-03 10:20:00,325.0,1233.05,0.149
2025-07-03 10:25:00,576.0,2185.34,0.125
2025-07-03 10:30:00,569.13,2159.28,0.1532
2025-07-03 10:35:00,570.27,2163.6,0.1192
2025-07-03 10:40:00,577.39,2190.62,0.149
2025-07-03 10:45:00,571.28,2167.45,0.1136
2025-07-03 10:50:00,566.0,2147.4,0.0892
2025-07-03 10:55:00,560.95,2128.25,0.088
2025-07-03 11:00:00,557.0,2113.26,0.0859
2025-07-03 11:05:00,553.0,2098.08,0.0808
2025-07-03 11:10:00,548.47,2080.88,0.049
2025-07-03 11:15:00,545.0,2067.73,-0.016
2025-07-03 11:20:00,541.0,2052.55,0.0
2025-07-03 11:25:00,538.0,2041.17,0.0474
2025-07-03 11:30:00,535.0,2029.79,0.0091
2025-07-03 11:35:00,531.0,2014.61,-0.016
2025-07-03 11:40:00,528.79,2006.23,0.0
2025-07-03 11:45:00,525.82,1994.96,-0.016
2025-07-03 11:50:00,523.0,1984.26,-0.016
2025-07-03 11:55:00,522.0,1980.47,-0.016
2025-07-03 12:00:00,520.0,1972.88,-0.0175
2025-07-03 12:05:00,519.0,1969.09,-0.0175
2025-07-03 12:10:00,519.0,1969.09,-0.0175
2025-07-03 12:15:00,519.93,1972.62,-0.0175
2025-07-03 12:20:00,520.94,1976.43,-0.0193
2025-07-03 12:25:00,522.13,1980.96,-0.02
2025-07-03 12:30:00,523.53,1986.28,-0.0197
2025-07-03 12:35:00,525.69,1994.47,-0.02
2025-07-03 12:40:00,528.55,2005.3,-0.0201
2025-07-03 12:45:00,531.4,2016.13,-0.0201
2025-07-03 12:50:00,534.25,2026.96,-0.0201
2025-07-03 12:55:00,537.11,2037.79,-0.0201
2025-07-03 13:00:00,540.49,2050.61,-0.0201
2025-07-03 13:05:00,544.97,2067.61,-0.027
2025-07-03 13:10:00,550.0,2086.7,-0.029
2025-07-03 13:15:00,556.0,2109.46,-0.0201
2025-07-03 13:20:00,560.59,2126.86,-0.02
2025-07-03 13:25:00,566.0,2147.4,-0.02
2025-07-03 13:30:00,569.0,2158.79,-0.02
2025-07-03 13:35:00,575.56,2183.66,-0.02
2025-07-03 13:40:00,581.05,2204.52,-0.0201
2025-07-03 13:45:00,586.91,2226.74,-0.0201
2025-07-03 13:50:00,594.0,2253.64,-0.0201
2025-07-03 13:55:00,597.0,2265.02,-0.0201
2025-07-03 14:00:00,601.0,2280.19,-0.0201
2025-07-03 14:05:00,607.86,2306.22,-0.02
2025-07-03 14:10:00,612.54,2323.97,-0.02
2025-07-03 14:15:00,617.55,2343.0,-0.0197
2025-07-03 14:20:00,621.22,2356.93,-0.0165
2025-07-03 14:25:00,626.52,2377.03,-0.02
2025-07-03 14:30:00,629.63,2388.82,-0.02
2025-07-03 14:35:00,633.05,2401.78,-0.0165
2025-07-03 14:40:00,636.0,2412.98,-0.02
2025-07-03 14:45:00,639.0,2424.37,-0.0197
2025-07-03 14:50:00,642.0,2435.75,-0.0175
2025-07-03 14:55:00,643.95,2443.14,-0.0165
2025-07-03 15:00:00,644.98,2447.05,-0.0165
2025-07-03 15:05:00,647.45,2456.42,-0.0175
2025-07-03 15:10:00,647.01,2454.77,-0.016
2025-07-03 15:15:00,646.0,2450.92,-0.0165
2025-07-03 15:20:00,644.0,2443.34,-0.0175
2025-07-03 15:25:00,633.0,2401.6,-0.0175
2025-07-03 15:30:00,637.0,2416.78,-0.016
2025-07-03 15:35:00,559.31,2122.02,-0.0145
2025-07-03 15:40:00,486.0,1843.88,-0.016
2025-07-03 15:45:00,530.0,2010.82,0.0791
2025-07-03 15:50:00,479.0,1817.33,0.1186
2025-07-03 15:55:00,467.0,1771.8,0.1547
2025-07-03 16:00:00,423.0,1604.86,0.1705
2025-07-03 16:05:00,321.19,1218.59,0.1787
2025-07-03 16:10:00,265.64,1007.83,0.1917
2025-07-03 16:15:00,270.82,1027.5,0.1787
2025-07-03 16:20:00,225.0,853.65,0.2996
2025-07-03 16:25:00,203.0,770.18,0.1297
2025-07-03 16:30:00,85.0,322.49,0.3486
2025-07-03 16:35:00,45.0,170.73,0.2278
2025-07-03 16:40:00,24.0,91.06,0.2996
2025-07-03 16:45:00,16.3,61.83,0.2036
2025-07-03 16:50:00,12.13,46.01,0.232
2025-07-03 16:55:00,10.0,37.94,0.2414
2025-07-03 17:00:00,9.0,34.15,0.2393
2025-07-03 17:05:00,6.0,22.76,0.2996
2025-07-03 17:10:00,5.0,18.97,0.2439
2025-07-03 17:15:00,4.0,15.18,0.24
2025-07-03 17:20:00,3.0,11.38,0.276
2025-07-03 17:25:00,1.0,3.79,0.276
2025-07-03 17:30:00,1.0,3.79,0.3027
2025-07-03 17:35:00,0.0,0.0,0.2996
2025-07-03 17:40:00,0.0,0.0,0.276
2025-07-03 17:45:00,0.0,0.0,0.3058
2025-07-03 17:50:00,0.0,0.0,0.3031
2025-07-03 17:55:00,0.0,0.0,0.2835
2025-07-03 18:00:00,0.0,0.0,0.3044
2025-07-03 18:05:00,0.0,0.0,0.2766
2025-07-03 18:10:00,0.0,0.0,0.3
2025-07-03 18:15:00,0.0,0.0,0.38
2025-07-03 18:20:00,0.0,0.0,0.3
2025-07-03 18:25:00,0.0,0.0,0.2996
2025-07-03 18:30:00,0.0,0.0,0.2996
2025-07-03 18:35:00,0.0,0.0,0.2996
2025-07-03 18:40:00,0.0,0.0,0.2766
2025-07-03 18:45:00,0.0,0.0,0.2766
2025-07-03 18:50:00,0.0,0.0,0.2759
2025-07-03 18:55:00,0.0,0.0,0.3
2025-07-03 19:00:00,0.0,0.0,0.276
2025-07-03 19:05:00,0.0,0.0,0.2996
2025-07-03 19:10:00,0.0,0.0,0.276
2025-07-03 19:15:00,0.0,0.0,0.2449
2025-07-03 19:20:00,0.0,0.0,0.2651
2025-07-03 19:25:00,0.0,0.0,0.2766
2025-07-03 19:30:00,0.0,0.0,0.2895
2025-07-03 19:35:00,0.0,0.0,0.23
2025-07-03 19:40:00,0.0,0.0,0.23
2025-07-03 19:45:00,0.0,0.0,0.23
2025-07-03 19:50:00,0.0,0.0,0.23
2025-07-03 19:55:00,0.0,0.0,0.23
2025-07-03 20:00:00,0.0,0.0,0.2233
2025-07-03 20:05:00,0.0,0.0,0.229
2025-07-03 20:10:00,0.0,0.0,0.2766
2025-07-03 20:15:00,0.0,0.0,0.2446
2025-07-03 20:20:00,0.0,0.0,0.2391
2025-07-03 20:25:00,0.0,0.0,0.2996
2025-07-03 20:30:00,0.0,0.0,0.1826
2025-07-03 20:35:00,0.0,0.0,0.2528
2025-07-03 20:40:00,0.0,0.0,0.2516
2025-07-03 20:45:00,0.0,0.0,0.2938
2025-07-03 20:50:00,0.0,0.0,0.3007
2025-07-03 20:55:00,0.0,0.0,0.259
2025-07-03 21:00:00,0.0,0.0,0.1972
2025-07-03 21:05:00,0.0,0.0,0.23
2025-07-03 21:10:00,0.0,0.0,0.2189
2025-07-03 21:15:00,0.0,0.0,0.23
2025-07-03 21:20:00,0.0,0.0,0.2176
2025-07-03 21:25:00,0.0,0.0,0.2173
2025-07-03 21:30:00,0.0,0.0,0.2129
2025-07-03 21:35:00,0.0,0.0,0.2079
2025-07-03 21:40:00,0.0,0.0,0.2215
2025-07-03 21:45:00,0.0,0.0,0.2134
2025-07-03 21:50:00,0.0,0.0,0.225
2025-07-03 21:55:00,0.0,0.0,0.2213
2025-07-03 22:00:00,0.0,0.0,0.18
2025-07-03 22:05:00,0.0,0.0,0.1815
2025-07-03 22:10:00,0.0,0.0,0.2391
2025-07-03 22:15:00,0.0,0.0,0.2111
2025-07-03 22:20:00,0.0,0.0,0.23
2025-07-03 22:25:00,0.0,0.0,0.2134
2025-07-03 22:30:00,0.0,0.0,0.205
2025-07-03 22:35:00,0.0,0.0,0.1982
2025-07-03 22:40:00,0.0,0.0,0.1966
2025-07-03 22:45:00,0.0,0.0,0.1971
2025-07-03 22:50:00,0.0,0.0,0.1899
2025-07-03 22:55:00,0.0,0.0,0.176
2025-07-03 23:00:00,0.0,0.0,0.1746
2025-07-03 23:05:00,0.0,0.0,0.1878
2025-07-03 23:10:00,0.0,0.0,0.1893
2025-07-03 23:15:00,0.0,0.0,0.1794
2025-07-03 23:20:00,0.0,0.0,0.176
2025-07-03 23:25:00,0.0,0.0,0.176
2025-07-03 23:30:00,0.0,0.0,0.176
2025-07-03 23:35:00,0.0,0.0,0.1922
2025-07-03 23:40:00,0.0,0.0,0.1978
2025-07-03 23:45:00,0.0,0.0,0.2013
2025-07-03 23:50:00,0.0,0.0,0.1957
2025-07-03 23:55:00,0.0,0.0,0.1924
2025-07-04 00:00:00,0.0,0.0,0.176
2025-07-04 00:05:00,0.0,0.0,0.176
2025-07-04 00:10:00,0.0,0.0,0.1705
2025-07-04 00:15:00,0.0,0.0,0.1705
2025-07-04 00:20:00,0.0,0.0,0.0091
2025-07-04 00:25:00,0.0,0.0,0.094
2025-07-04 00:30:00,0.0,0.0,0.0
2025-07-04 00:35:00,0.0,0.0,0.0
2025-07-04 00:40:00,0.0,0.0,0.0183
2025-07-04 00:45:00,0.0,0.0,-0.0145
2025-07-04 00:50:00,0.0,0.0,-0.0145
2025-07-04 00:55:00,0.0,0.0,-0.0145
2025-07-04 01:00:00,0.0,0.0,-0.016
2025-07-04 01:05:00,0.0,0.0,-0.016
2025-07-04 01:10:00,0.0,0.0,-0.016
2025-07-04 01:15:00,0.0,0.0,-0.016
2025-07-04 01:20:00,0.0,0.0,-0.016
2025-07-04 01:25:00,0.0,0.0,-0.016
2025-07-04 01:30:00,0.0,0.0,-0.0165
2025-07-04 01:35:00,0.0,0.0,-0.0165
2025-07-04 01:40:00,0.0,0.0,-0.016
2025-07-04 01:45:00,0.0,0.0,-0.0165
2025-07-04 01:50:00,0.0,0.0,-0.016
2025-07-04 01:55:00,0.0,0.0,-0.0165
2025-07-04 02:00:00,0.0,0.0,-0.0165
2025-07-04 02:05:00,0.0,0.0,-0.0165
2025-07-04 02:10:00,0.0,0.0,-0.0165
2025-07-04 02:15:00,0.0,0.0,-0.0165
2025-07-04 02:20:00,0.0,0.0,-0.0165
2025-07-04 02:25:00,0.0,0.0,-0.02
2025-07-04 02:30:00,0.0,0.0,-0.0175
2025-07-04 02:35:00,0.0,0.0,-0.02
2025-07-04 02:40:00,0.0,0.0,-0.02
2025-07-04 02:45:00,0.0,0.0,-0.02
2025-07-04 02:50:00,0.0,0.0,-0.02
2025-07-04 02:55:00,0.0,0.0,-0.02
2025-07-04 03:00:00,0.0,0.0,-0.02
2025-07-04 03:05:00,0.0,0.0,-0.0175
2025-07-04 03:10:00,0.0,0.0,-0.0175
2025-07-04 03:15:00,0.0,0.0,-0.0175
2025-07-04 03:20:00,0.0,0.0,-0.0175
2025-07-04 03:25:00,0.0,0.0,-0.02
2025-07-04 03:30:00,0.0,0.0,-0.02
2025-07-04 03:35:00,0.0,0.0,-0.02
2025-07-04 03:40:00,0.0,0.0,-0.02
2025-07-04 03:45:00,0.0,0.0,-0.02
2025-07-04 03:50:00,0.0,0.0,-0.02
2025-07-04 03:55:00,0.0,0.0,-0.02
2025-07-04 04:00:00,0.0,0.0,-0.02
2025-07-04 04:05:00,0.0,0.0,-0.02
2025-07-04 04:10:00,0.0,0.0,-0.0175
2025-07-04 04:15:00,0.0,0.0,-0.0175
2025-07-04 04:20:00,0.0,0.0,-0.0175
2025-07-04 04:25:00,0.0,0.0,-0.02
2025-07-04 04:30:00,0.0,0.0,-0.02
2025-07-04 04:35:00,0.0,0.0,-0.02
2025-07-04 04:40:00,0.0,0.0,-0.0175
2025-07-04 04:45:00,0.0,0.0,-0.0175
2025-07-04 04:50:00,0.0,0.0,-0.0175
2025-07-04 04:55:00,0.0,0.0,-0.0175
2025-07-04 05:00:00,0.0,0.0,-0.0165
2025-07-04 05:05:00,0.0,0.0,-0.02
2025-07-04 05:10:00,0.0,0.0,-0.0175
2025-07-04 05:15:00,0.0,0.0,-0.0175
2025-07-04 05:20:00,0.0,0.0,-0.0175
2025-07-04 05:25:00,0.0,0.0,-0.0165
2025-07-04 05:30:00,0.0,0.0,-0.0165
2025-07-04 05:35:00,0.0,0.0,-0.0165
2025-07-04 05:40:00,0.0,0.0,-0.0165
2025-07-04 05:45:00,0.0,0.0,-0.016
2025-07-04 05:50:00,0.0,0.0,-0.016
2025-07-04 05:55:00,0.0,0.0,-0.016
2025-07-04 06:00:00,0.0,0.0,-0.016
2025-07-04 06:05:00,0.0,0.0,-0.016
2025-07-04 06:10:00,0.0,0.0,-0.016
2025-07-04 06:15:00,0.0,0.0,-0.016
2025-07-04 06:20:00,0.0,0.0,-0.016
2025-07-04 06:25:00,0.0,0.0,-0.016
2025-07-04 06:30:00,0.0,0.0,-0.016
2025-07-04 06:35:00,0.0,0.0,-0.0145
2025-07-04 06:40:00,0.0,0.0,-0.0145
2025-07-04 06:45:00,0.0,0.0,0.0002
2025-07-04 06:50:00,0.0,0.0,0.002
2025-07-04 06:55:00,0.0,0.0,0.08
2025-07-04 07:00:00,0.0,0.0,0.13
2025-07-04 07:05:00,1.0,3.79,0.0955
2025-07-04 07:10:00,1.0,3.79,0.1123
2025-07-04 07:15:00,4.0,15.18,0.13
2025-07-04 07:20:00,7.0,26.56,0.1358
2025-07-04 07:25:00,10.0,37.94,0.1705
2025-07-04 07:30:00,14.35,54.46,0.1668
2025-07-04 07:35:00,20.0,75.88,0.176
2025-07-04 07:40:00,27.0,102.44,0.1705
2025-07-04 07:45:00,30.0,113.82,0.176
2025-07-04 07:50:00,30.0,113.82,0.1722
2025-07-04 07:55:00,26.0,98.64,0.1722
2025-07-04 08:00:00,27.0,102.44,0.1866
2025-07-04 08:05:00,30.0,113.82,0.1751
2025-07-04 08:10:00,40.0,151.76,0.1705
2025-07-04 08:15:00,39.0,147.97,0.1705
2025-07-04 08:20:00,46.0,174.52,0.1636
2025-07-04 08:25:00,50.3,190.86,0.1758
2025-07-04 08:30:00,51.69,196.1,0.1293
2025-07-04 08:35:00,57.0,216.26,0.1255
2025-07-04 08:40:00,86.21,327.06,0.1244
2025-07-04 08:45:00,111.0,421.13,0.1239
2025-07-04 08:50:00,165.0,626.01,0.1039
2025-07-04 08:55:00,182.0,690.51,0.1007
2025-07-04 09:00:00,146.97,557.59,-0.0085
2025-07-04 09:05:00,124.0,470.46,0.0
2025-07-04 09:10:00,137.09,520.12,-0.0085
2025-07-04 09:15:00,494.0,1874.24,-0.0145
2025-07-04 09:20:00,336.44,1276.44,-0.0145
2025-07-04 09:25:00,128.0,485.63,-0.0145
2025-07-04 09:30:00,549.0,2082.91,-0.0145
2025-07-04 09:35:00,199.59,757.25,-0.0165
2025-07-04 09:40:00,131.0,497.01,-0.0165
2025-07-04 09:45:00,96.0,364.22,-0.0165
2025-07-04 09:50:00,174.88,663.48,-0.0175
2025-07-04 09:55:00,173.28,657.41,-0.0165
2025-07-04 10:00:00,275.44,1045.03,-0.016
2025-07-04 10:05:00,361.99,1373.39,-0.016
2025-07-04 10:10:00,452.74,1717.68,-0.0145
2025-07-04 10:15:00,523.0,1984.26,-0.016
2025-07-04 10:20:00,679.82,2579.25,-0.02
2025-07-04 10:25:00,659.51,2502.19,-0.0201
2025-07-04 10:30:00,650.0,2466.1,-0.02
2025-07-04 10:35:00,289.2,1097.24,-0.0201
2025-07-04 10:40:00,474.0,1798.36,-0.0201
2025-07-04 10:45:00,561.6,2130.7,-0.0201
2025-07-04 10:50:00,563.66,2138.54,-0.0205
2025-07-04 10:55:00,532.15,2018.96,-0.0205
2025-07-04 11:00:00,503.32,1909.59,-0.02
2025-07-04 11:05:00,476.0,1805.94,-0.0205
2025-07-04 11:10:00,498.8,1892.43,-0.0205
2025-07-04 11:15:00,357.26,1355.43,-0.0201
2025-07-04 11:20:00,336.0,1274.78,-0.0201
2025-07-04 11:25:00,283.0,1073.7,-0.0205
2025-07-04 11:30:00,327.0,1240.64,-0.0201
2025-07-04 11:35:00,410.0,1555.54,-0.0313
2025-07-04 11:40:00,347.9,1319.95,-0.0313
2025-07-04 11:45:00,313.49,1189.37,-0.0687
2025-07-04 11:50:00,311.42,1181.51,-0.0255
2025-07-04 11:55:00,350.99,1331.67,-0.0252
2025-07-04 12:00:00,336.0,1274.78,-0.023
2025-07-04 12:05:00,300.0,1138.2,-0.0223
2025-07-04 12:10:00,321.0,1217.87,-0.023
2025-07-04 12:15:00,320.0,1214.08,-0.0201
2025-07-04 12:20:00,385.25,1461.66,-0.0201
2025-07-04 12:25:00,367.09,1392.72,-0.02
2025-07-04 12:30:00,311.0,1179.93,-0.0201
2025-07-04 12:35:00,301.0,1141.99,-0.0201
2025-07-04 12:40:00,325.0,1233.05,-0.0201
2025-07-04 12:45:00,543.45,2061.86,-0.0205
2025-07-04 12:50:00,618.0,2344.69,-0.0252
2025-07-04 12:55:00,458.11,1738.06,-0.0252
2025-07-04 13:00:00,408.0,1547.95,-0.0243
2025-07-04 13:05:00,567.53,2153.21,-0.0205
2025-07-04 13:10:00,472.0,1790.77,-0.02
2025-07-04 13:15:00,317.0,1202.7,-0.0201
2025-07-04 13:20:00,239.0,906.77,-0.02
2025-07-04 13:25:00,401.2,1522.14,-0.02
2025-07-04 13:30:00,264.0,1001.62,-0.02
2025-07-04 13:35:00,253.84,963.06,-0.02
2025-07-04 13:40:00,242.38,919.59,-0.02
2025-07-04 13:45:00,225.0,853.65,-0.0175
2025-07-04 13:50:00,235.91,895.03,-0.0173
2025-07-04 13:55:00,232.0,880.21,-0.0175
2025-07-04 14:00:00,264.0,1001.62,-0.02
2025-07-04 14:05:00,241.0,914.35,-0.02
2025-07-04 14:10:00,199.34,756.3,-0.02
2025-07-04 14:15:00,175.0,663.95,-0.02
2025-07-04 14:20:00,170.97,648.68,-0.02
2025-07-04 14:25:00,160.0,607.04,-0.02
2025-07-04 14:30:00,169.71,643.87,-0.0201
2025-07-04 14:35:00,148.28,562.57,-0.0201
2025-07-04 14:40:00,138.29,524.66,-0.02
2025-07-04 14:45:00,132.0,500.81,-0.02
2025-07-04 14:50:00,134.76,511.29,-0.02
2025-07-04 14:55:00,126.0,478.04,-0.02
2025-07-04 15:00:00,125.0,474.25,-0.02
2025-07-04 15:05:00,129.0,489.43,-0.0201
2025-07-04 15:10:00,117.0,443.9,-0.0201
2025-07-04 15:15:00,109.0,413.55,-0.02
2025-07-04 15:20:00,104.0,394.58,-0.0165
2025-07-04 15:25:00,92.54,351.09,-0.0165
2025-07-04 15:30:00,98.83,374.95,-0.02
2025-07-04 15:35:00,108.0,409.75,-0.02
2025-07-04 15:40:00,106.18,402.86,-0.02
2025-07-04 15:45:00,109.0,413.55,-0.004
2025-07-04 15:50:00,133.35,505.94,-0.0199
2025-07-04 15:55:00,135.0,512.19,-0.0205
2025-07-04 16:00:00,108.0,409.75,-0.016
2025-07-04 16:05:00,89.0,337.67,-0.016
2025-07-04 16:10:00,71.76,272.25,-0.0145
2025-07-04 16:15:00,61.0,231.43,0.0036
2025-07-04 16:20:00,95.0,360.43,-0.0021
2025-07-04 16:25:00,162.0,614.63,-0.0021
2025-07-04 16:30:00,128.41,487.17,0.0005
2025-07-04 16:35:00,59.14,224.38,-0.0145
2025-07-04 16:40:00,34.0,129.0,-0.016
2025-07-04 16:45:00,28.0,106.23,-0.0021
2025-07-04 16:50:00,34.02,129.07,0.0773
2025-07-04 16:55:00,24.3,92.2,0.0005
2025-07-04 17:00:00,17.37,65.9,0.1379
2025-07-04 17:05:00,12.0,45.53,0.1362
2025-07-04 17:10:00,8.0,30.35,0.076
2025-07-04 17:15:00,4.0,15.18,0.1209
2025-07-04 17:20:00,2.0,7.59,0.125
2025-07-04 17:25:00,1.0,3.79,0.094
2025-07-04 17:30:00,0.0,0.0,0.1315
2025-07-04 17:35:00,0.0,0.0,0.1184
2025-07-04 17:40:00,0.0,0.0,0.1368
2025-07-04 17:45:00,0.0,0.0,0.1313
2025-07-04 17:50:00,0.0,0.0,0.138
2025-07-04 17:55:00,0.0,0.0,0.138
2025-07-04 18:00:00,0.0,0.0,0.1387
2025-07-04 18:05:00,0.0,0.0,0.1387
2025-07-04 18:10:00,0.0,0.0,0.138
2025-07-04 18:15:00,0.0,0.0,0.138
2025-07-04 18:20:00,0.0,0.0,0.1387
2025-07-04 18:25:00,0.0,0.0,0.14
2025-07-04 18:30:00,0.0,0.0,0.138
2025-07-04 18:35:00,0.0,0.0,0.1406
2025-07-04 18:40:00,0.0,0.0,0.138
2025-07-04 18:45:00,0.0,0.0,0.138
2025-07-04 18:50:00,0.0,0.0,0.138
2025-07-04 18:55:00,0.0,0.0,0.138
2025-07-04 19:00:00,0.0,0.0,0.1153
2025-07-04 19:05:00,0.0,0.0,0.1184
2025-07-04 19:10:00,0.0,0.0,0.114
2025-07-04 19:15:00,0.0,0.0,0.1184
2025-07-04 19:20:00,0.0,0.0,0.002
2025-07-04 19:25:00,0.0,0.0,0.0
2025-07-04 19:30:00,0.0,0.0,0.0646
2025-07-04 19:35:00,0.0,0.0,0.1184
2025-07-04 19:40:00,0.0,0.0,0.1184
2025-07-04 19:45:00,0.0,0.0,0.0936
2025-07-04 19:50:00,0.0,0.0,0.094
2025-07-04 19:55:00,0.0,0.0,0.1035
2025-07-04 20:00:00,0.0,0.0,0.094
2025-07-04 20:05:00,0.0,0.0,0.1184
2025-07-04 20:10:00,0.0,0.0,0.0978
2025-07-04 20:15:00,0.0,0.0,0.1111
2025-07-04 20:20:00,0.0,0.0,0.0911
2025-07-04 20:25:00,0.0,0.0,0.1184
2025-07-04 20:30:00,0.0,0.0,0.1101
2025-07-04 20:35:00,0.0,0.0,0.1184
2025-07-04 20:40:00,0.0,0.0,0.1184
2025-07-04 20:45:00,0.0,0.0,0.1199
2025-07-04 20:50:00,0.0,0.0,0.1184
2025-07-04 20:55:00,0.0,0.0,0.1184
2025-07-04 21:00:00,0.0,0.0,0.1184
2025-07-04 21:05:00,0.0,0.0,0.0168
2025-07-04 21:10:00,0.0,0.0,0.094
2025-07-04 21:15:00,0.0,0.0,0.0657
2025-07-04 21:20:00,0.0,0.0,0.0657
2025-07-04 21:25:00,0.0,0.0,0.0932
2025-07-04 21:30:00,0.0,0.0,0.0919
2025-07-04 21:35:00,0.0,0.0,0.0351
2025-07-04 21:40:00,0.0,0.0,0.0
2025-07-04 21:45:00,0.0,0.0,0.0324
2025-07-04 21:50:00,0.0,0.0,0.0
2025-07-04 21:55:00,0.0,0.0,-0.1559
2025-07-04 22:00:00,0.0,0.0,0.0247
2025-07-04 22:05:00,0.0,0.0,0.0144
2025-07-04 22:10:00,0.0,0.0,0.0209
2025-07-04 22:15:00,0.0,0.0,0.0209
2025-07-04 22:20:00,0.0,0.0,0.0633
2025-07-04 22:25:00,0.0,0.0,0.0664
2025-07-04 22:30:00,0.0,0.0,0.0769
2025-07-04 22:35:00,0.0,0.0,0.0767
2025-07-04 22:40:00,0.0,0.0,0.0597
2025-07-04 22:45:00,0.0,0.0,0.069
2025-07-04 22:50:00,0.0,0.0,0.064
2025-07-04 22:55:00,0.0,0.0,0.0638
2025-07-04 23:00:00,0.0,0.0,0.0394
2025-07-04 23:05:00,0.0,0.0,0.0521
2025-07-04 23:10:00,0.0,0.0,0.0361
2025-07-04 23:15:00,0.0,0.0,-0.1558
2025-07-04 23:20:00,0.0,0.0,-0.34
2025-07-04 23:25:00,0.0,0.0,-0.02
2025-07-04 23:30:00,0.0,0.0,-0.0165
2025-07-04 23:35:00,0.0,0.0,-0.0205
2025-07-04 23:40:00,0.0,0.0,-0.02
2025-07-04 23:45:00,0.0,0.0,-0.0205
2025-07-04 23:50:00,0.0,0.0,-0.02
2025-07-04 23:55:00,0.0,0.0,-0.02
2025-07-05 00:00:00,0.0,0.0,-0.0205
2025-07-05 00:05:00,0.0,0.0,-0.02
2025-07-05 00:10:00,0.0,0.0,-0.02
2025-07-05 00:15:00,0.0,0.0,-0.02
2025-07-05 00:20:00,0.0,0.0,-0.02
2025-07-05 00:25:00,0.0,0.0,-0.02
2025-07-05 00:30:00,0.0,0.0,-0.02
2025-07-05 00:35:00,0.0,0.0,-0.0165
2025-07-05 00:40:00,0.0,0.0,-0.0165
2025-07-05 00:45:00,0.0,0.0,-0.016
2025-07-05 00:50:00,0.0,0.0,-0.0201
2025-07-05 00:55:00,0.0,0.0,-0.0201
2025-07-05 01:00:00,0.0,0.0,-0.0165
2025-07-05 01:05:00,0.0,0.0,-0.016
2025-07-05 01:10:00,0.0,0.0,-0.016
2025-07-05 01:15:00,0.0,0.0,-0.02
2025-07-05 01:20:00,0.0,0.0,-0.02
2025-07-05 01:25:00,0.0,0.0,-0.02
2025-07-05 01:30:00,0.0,0.0,-0.02
2025-07-05 01:35:00,0.0,0.0,-0.02
2025-07-05 01:40:00,0.0,0.0,-0.02
2025-07-05 01:45:00,0.0,0.0,-0.02
2025-07-05 01:50:00,0.0,0.0,-0.02
2025-07-05 01:55:00,0.0,0.0,-0.02
2025-07-05 02:00:00,0.0,0.0,-0.02
